Year,Month,DO_avg,DO_sd,pH_avg,pH_sd,Temperature_avg,Temperature_sd,Chla_avg,Chla_sd
1995,Jan,8.579907507627329,0.3565980628948225,8.042415573688446,0.023747714453270716,11.99823344857106,0.49028910448109764,0.26669011455088115,0.0636477396914752
1995,Feb,7.821967448284072,0.6659022649100729,8.009788531482085,0.038156682953985936,11.758358946772246,0.7474974008171942,0.27943981866905165,0.09350654180919388
1995,Mar,7.936384352294372,0.5671371717490353,8.023341685869893,0.035652044041054765,12.03849994840256,0.8087302600069792,0.29406943887001236,0.07706343911757657
1995,Apr,5.813164902387838,0.9018937558205901,7.88104899580807,0.04784180458443817,9.643528027674414,0.9076193640418041,0.5062654741470014,0.45727889208524597
1995,May,5.414253987813912,0.7884023019610703,7.836666457001835,0.03768975958215117,9.236747436006775,0.9019547941332481,0.3856249229297143,0.39039775560394885
1995,Jun,5.0031952011762835,0.7616420747814024,7.795132964244007,0.03108647133986695,9.510431424220583,1.049163094596868,0.4251589990992511,0.548611993246075
1995,Jul,5.646311886066238,0.6377072663803972,7.826035532940591,0.03838869222216548,10.942297601807468,1.0846724263347445,0.3061323167491309,0.17029803379933847
1995,Aug,5.495072060613008,0.6539277513914207,7.830954780966111,0.043184257492784706,11.284245943108207,1.2210171986135978,0.2619283167439309,0.1877555754336908
1995,Sep,5.502585653128526,0.7844547643891439,7.83723974658458,0.05333589157527522,11.458151998153928,1.03313389157382,0.261934304011788,0.2302524043599617
1995,Oct,5.967118608255149,1.0888516036259022,7.863566951880875,0.0771098295040552,11.846488420904086,1.3021024382128865,0.3109799325634341,0.29850211966126694
1995,Nov,6.564214496552272,0.7337382789520377,7.9010473395577945,0.048215062272054125,11.95424497961729,0.8009951717428417,0.2646071467691566,0.09682223264253624
1995,Dec,7.3075842687464725,0.7009857969797673,7.955453417371142,0.03839500669870355,12.222769229191421,0.38077353360376903,0.24392680131723057,0.0897764443472832
1996,Jan,6.708017819510088,0.877487260603557,7.925403361395842,0.053059749656833355,11.317070651000563,0.5904403681775545,0.24037346794663111,0.12095449508894335
1996,Feb,7.871753981200621,0.6651707551987538,7.995030213694002,0.04288413270195196,11.669690218251661,0.4905503107029411,0.2871038773124428,0.08741012826235202
1996,Mar,6.72028557839835,0.7908868894619001,7.930248097964388,0.047718787542088865,10.888087972292244,0.8886205207841574,0.33304524375441114,0.17989207778323274
1996,Apr,5.680358881207675,0.9350695215740407,7.851429751979579,0.05478378698282269,9.920680461564936,0.7345179429001717,0.3920490810527775,0.3572108504760809
1996,May,5.159152045049732,0.8277393794342585,7.8072536266146075,0.04171085056643123,9.565380860666659,0.9075007530505314,0.5734559432677,0.7069196079329874
1996,Jun,4.731530185811408,0.9984944561518312,7.7675612182703295,0.04666968672890528,9.31576987690635,1.1802576507502116,0.575801165511676,0.8926139214449853
1996,Jul,5.117302227356095,0.6622422197293342,7.77794544745245,0.03631124194968123,10.413253532306335,1.0971328733625865,0.34118000307366353,0.3027116924492098
1996,Aug,5.077571864969844,0.8642132359402467,7.781874903168689,0.05939993955491854,10.91877445195114,1.2623363019508356,0.2870410579628822,0.2804624608225529
1996,Sep,5.388365231068356,0.8852638835719229,7.802477990531491,0.06442875093783629,11.291421933314062,1.1252291532670915,0.31784373901902147,0.2906003021715976
1996,Oct,6.054041217330346,0.9479418206478462,7.854194711078101,0.06339464036810041,11.386889802144827,0.8486292329349593,0.33898357745537505,0.254036693535049
1996,Nov,6.545399047024902,0.745663494845112,7.878927438576658,0.04025935160068067,10.938349080139574,0.7446297437978704,0.2892579434620338,0.18713510932110983
1996,Dec,7.173146733475593,0.802455524735861,7.922248565854661,0.043425713743051764,10.995015622261684,0.5172755429470655,0.24888819237460402,0.09845496774341846
1997,Jan,7.752760064325268,0.7688519569585789,7.978961892913749,0.04274780583707565,11.33152191256831,0.5140801694396389,0.2391836330731889,0.09319110094489982
1997,Feb,6.16964944272009,0.9181379727164656,7.883994198276012,0.05368636323715856,10.342917382044394,0.7300779623762254,0.2895685676947808,0.2859646283718044
1997,Mar,5.442322264522786,0.8751524635602612,7.809162102219213,0.0416827856374476,9.285396785822195,0.9327216538773968,0.7074217631904152,0.7939830167782351
1997,Apr,4.816805130590435,0.9448127524769696,7.769698558488764,0.042216231650978424,9.153947278016307,0.9288687839344234,0.6302300178073768,0.7924815120511616
1997,May,4.997990476862303,0.874126573440819,7.7756022104560385,0.053589753643602,9.654123891826139,0.8562913957306895,0.3960184043538221,0.4596702993923372
1997,Jun,5.052428034728591,1.0248820112651742,7.785086422956824,0.06854867565237074,10.119956966985699,1.3675828869561015,0.44741716932055475,0.648065392460483
1997,Jul,5.455998294873378,0.9366373378146384,7.808812373916936,0.07831707475124532,11.559941334864355,1.4050606821850602,0.38216701650500096,0.375886041847947
1997,Aug,6.931173964799661,0.7458062204992677,7.912148719985652,0.06655104105745847,13.915358127912603,1.2640958433319158,0.34262897725097213,0.1647012615679388
1997,Sep,7.167906934475521,0.595523648995137,7.950342507717572,0.04433719100281276,14.098819851068018,1.0675879061863647,0.35439805681428305,0.09240910227439068
1997,Oct,7.564298288039645,0.5238714212519393,7.987800475437001,0.04695002014114355,14.767824343041964,1.5854990073800268,0.3359334724650426,0.10116325402161948
1997,Nov,8.136652764796134,0.22123684969628427,8.06356195833021,0.011773118118836072,16.167055638057114,1.021247565212141,0.22130558884473472,0.03418932501849232
1997,Dec,7.99912157541796,0.16419418634445768,8.099120471601292,0.015259193142900989,15.60751010817276,0.793614227208527,0.18973930905369146,0.03943751733118857
1998,Jan,8.130076411055658,0.2578902590709478,8.112308459141993,0.008880431117200866,14.879589526432632,0.7274260873300641,0.23183855241160362,0.044619996904980266
1998,Feb,8.056962673488641,0.3585403234159205,8.110182596383192,0.021427459157864908,14.295347218050644,0.5196660313405327,0.17866748166070834,0.054329964000630816
1998,Mar,7.2084962282202305,0.5526407588527475,8.015076239006783,0.037858535946278256,12.576454203500166,0.784358081542006,0.39064179413844713,0.21190584258285783
1998,Apr,6.864722204341846,0.7284784833262914,7.95881477274152,0.045854947143861575,11.956266977986148,0.9245358515081394,0.5324900584888242,0.4120350160760577
1998,May,6.911546311768129,0.6270203492892776,7.943590010261966,0.03584774959677989,12.128148261903371,0.8737325281709915,0.45731692064898277,0.32957255484855297
1998,Jun,6.307931864374647,0.614748065033754,7.89645030536178,0.030996279607791825,11.862310375101679,1.0084818090912984,0.3187932327608357,0.1772440274834909
1998,Jul,6.160260461122673,0.7228514633381476,7.8796302610272475,0.048183587963793885,11.900349629920976,1.2666100137931409,0.40471704905058004,0.47170921151522976
1998,Aug,6.388027003165561,0.7735156381489268,7.899860997770495,0.056381060613416224,12.777708822125506,1.3788245158626073,0.3244397538644735,0.257152600574112
1998,Sep,6.885697369233211,0.5925225997678919,7.93393951075879,0.047923949474584226,13.472175021203862,1.3213558278164526,0.3153389640253365,0.12782014648276213
1998,Oct,6.637945556089518,0.6376128851464583,7.919121221279721,0.04134407585802055,12.784256539011109,1.1103783027010639,0.3538311740959538,0.2541588394654292
1998,Nov,7.277744068981024,0.6822241083636016,7.956414807192628,0.037839434932241824,12.702024188590642,0.6019153341932677,0.2836495957780907,0.12806806940478166
1998,Dec,6.502565522273562,0.847270226555162,7.912512590869016,0.04593390173134713,11.490332280540036,0.5824047043047981,0.2802486130063744,0.20276484497627908
1999,Jan,7.058556361764603,0.7546439634111763,7.928778406190549,0.03634392577413766,11.037280687629234,0.6372949116011716,0.3097533601973181,0.160107530304522
1999,Feb,7.2847534499329845,1.132537346001441,7.940283245749721,0.05888918617765217,10.821588283736872,0.48138397670528904,0.2833880844061383,0.15477070702256598
1999,Mar,6.599405052994498,1.108768687608173,7.901615216016231,0.06633216823235086,10.392066010503145,0.6164572523025071,0.37450477727278897,0.3140684879342447
1999,Apr,5.283768350777723,1.1057424040440764,7.795703577941481,0.04923021776832208,9.315363484634503,0.8305297102350729,0.6561090604866735,0.7327347576819688
1999,May,5.201770522141295,1.0659184787203484,7.772098655356241,0.04577685177702438,9.148225597011317,0.960542805658481,0.9487044134789039,0.985368169954488
1999,Jun,4.879941416721043,0.9022483308768882,7.753783914897566,0.039678255342432175,9.663810185331254,1.0393668162723095,0.5170957348283178,0.7986353591503726
1999,Jul,4.919540110155369,0.7118521383077493,7.755712948319067,0.043001586163388346,10.631894987808124,1.220843272457467,0.3810969069232201,0.38628138114058674
1999,Aug,4.888532550062607,0.786653066839928,7.7632091169163555,0.04306209621513381,10.85445015694164,0.9297413265703496,0.2158252578596616,0.23502354900768446
1999,Sep,5.389172126305022,0.6430368965804741,7.787498922972324,0.04165206622553216,11.427831578739072,1.2130811363352887,0.23782771702174677,0.14973190244005885
1999,Oct,5.9887254702049235,0.8568287820638611,7.832310581853105,0.0528911204506547,11.662343595689899,1.2032886982657987,0.326708739518312,0.14382245671937122
1999,Nov,7.038299090452174,0.903548545176481,7.920511381351652,0.06617126280870003,12.41660365670852,0.70331250850316,0.257053726262352,0.08890310903026495
1999,Dec,6.039479636577666,0.8420494683019897,7.855584515944022,0.05338620355698414,10.723764419555664,0.715984713632508,0.32288266460644605,0.31273026165596124
2000,Jan,7.1181430774284005,0.7995578277248719,7.9115029102523495,0.04676729455563943,10.84270387094123,0.5047159851723048,0.2525792286539993,0.10401910412726607
2000,Feb,8.50312486993863,0.6492347610084228,8.026294520961512,0.046196141516025344,12.011871817956928,0.4808864741614671,0.27981670273144144,0.07379555317098735
2000,Mar,5.824603461616465,0.9682769286871085,7.846719005576106,0.05929551383356002,10.170381197272789,0.9124736250655077,0.3495026446761181,0.34445718458495683
2000,Apr,5.658456386454219,0.990515099468716,7.816982753658941,0.05644322944737778,10.070461591802387,0.776316873162532,0.4946371009720502,0.5017439089320805
2000,May,4.60309006253968,0.9934223226021248,7.7462613695631175,0.053691229944910934,9.344943147749717,0.7672802049510888,0.4374419460472552,0.5795961288724634
2000,Jun,4.945114331109799,0.882926166338388,7.747000212055835,0.04675489444233322,10.174841323232544,1.143004702506937,0.5034211675024699,0.4910590126270173
2000,Jul,4.604280900046733,0.8621324702153069,7.728541995278869,0.04897399749608995,10.670079586468217,1.1969645535869993,0.3060953670536624,0.4004109931117997
2000,Aug,4.642422973357259,0.9959377304322655,7.726572808508949,0.06130684900192837,11.088108663365212,1.2780454248329178,0.33540784362199005,0.3648060040829173
2000,Sep,5.916379575294511,0.8873951947313002,7.803044072661389,0.06735950076852003,12.451940784066847,1.2297865166355588,0.2961025978049629,0.16417002076727633
2000,Oct,6.5768431327595955,0.8157946192159212,7.860313677088133,0.06166590180498658,12.878546792282208,1.188785834182815,0.3091536020569957,0.11320408340634416
2000,Nov,6.575743851844667,0.7169082737619635,7.86934141219335,0.046346233028244914,11.808946704218673,0.7297621320400007,0.3093527524435628,0.16641897448823795
2000,Dec,7.491449770959721,0.7639528183714634,7.937831670920413,0.04361259756449156,11.95018582957593,0.39493755840010825,0.26173930136701323,0.12009170273888155
2001,Jan,7.881801221033789,0.7350984495064695,7.9762291606877245,0.04545799557517442,11.709006879991657,0.44509260854794014,0.29041715178209826,0.10707812601979763
2001,Feb,7.556148662351864,0.7441412358046137,7.94986751332509,0.04597213440912331,10.891129975932447,0.6278547132412599,0.370578232505117,0.15349789934826982
2001,Mar,6.905070262900324,0.862054876250779,7.909822586696788,0.05440957183678286,10.920047777231876,0.9732305671561841,0.3471227218785889,0.18434313255325424
2001,Apr,5.050425650637521,1.22414522316687,7.764027172501954,0.06089561434787712,9.679410290771898,0.9315772564398688,0.696322795906594,0.902909087213056
2001,May,4.769221644967727,0.9501507408557526,7.728551382404956,0.046872026027706515,10.048773696675527,1.175330765535458,0.42607606500471285,0.4759412546874184
