Year,Month,DO_avg,DO_sd,pH_avg,pH_sd,Temperature_avg,Temperature_sd,Chla_avg,Chla_sd
2000,Jan,7.403214190083166,0.9895709765201814,7.97016505382028,0.07400451471118442,13.24280056535923,0.44960904194967655,0.22960361979112098,0.0818174335821455
2000,Feb,7.365802404728902,0.9935674601951674,7.967362467594411,0.08253375674425348,12.46002921530728,0.5546503393980611,0.2887435251769657,0.11658958477712175
2000,Mar,4.724141508744061,1.05935598289059,7.735872464245915,0.06888220319343243,10.14052129780642,0.9334517903436229,0.4725717473710771,0.4732977516004899
2000,Apr,5.679491254252772,0.930709832351944,7.789341429960892,0.06665651241124916,11.153821644145772,0.9326692044033124,0.46844145465934056,0.3789850714986393
2000,May,4.480679834321896,0.900287445089132,7.712505492197204,0.07430457806297072,11.334376629596482,1.4007919877048625,0.2928556366887991,0.19482655765629434
2000,Jun,4.388160286758353,1.1274137392460315,7.697220111222861,0.0931575729540395,11.648510122079454,1.585786938452225,0.41155539704958827,0.34098525521684053
2000,Jul,4.8578076194376445,1.259807699360876,7.735525286142727,0.10218882698167571,12.808873169982489,1.5120167417253758,0.35882807991248533,0.16549235341921378
2000,Aug,5.652830955681163,1.2930737706217714,7.798780906035604,0.0996593481416681,13.900795758594565,1.5130516778473235,0.3382821011223963,0.11413879867862531
2000,Sep,5.158487364316317,0.9701072840929474,7.769947487088392,0.07522380212531334,13.17711616990753,1.171237366787706,0.3141146255957504,0.1258069986342739
2000,Oct,5.368203307261665,0.9084658086465662,7.772913650433589,0.07501139140400702,12.928219404088736,1.2236606468893498,0.32878931116930765,0.12405482243703128
2000,Nov,6.31320463484663,0.7580771656557702,7.833728473856702,0.06159618657021407,13.243186260698028,1.113167685232317,0.28890500025403115,0.09690372248115771
2000,Dec,7.249753266084029,0.7750522506093902,7.90501964916282,0.05072180981974431,12.969492446442354,0.9800858028042312,0.2991550091636895,0.09183074090126758
